<user> looks like the jokes on liberals again . <hashtag> fort trump <hashtag> poland <hashtag> booming economy <url>	NOT
<user> holder is a known perjurer <allcaps> and race baiting obama stooge . nothing big he says should have any meaning .	NOT
<user> she is <number> % lying . but you do not understand the mind of a leftwing nutjob liberal . they are a cult . money means nothing to them . it is stopping trump by any means	OFF
<user> many products hit the shelves in the us <allcaps> first . canada is not that big of a economy . in fact it is <number> th in the world for all you liberals thinking that somehow we could strong arm the usa <allcaps> .	NOT
<number> of <number> stars to the liberals by hindol sengupta <url>	NOT
<user> yo why must you do this	NOT
<user> <user> <user> i love it when the liberals say the word debunked kind of like when hillary said it and she said it with such anger and forosity you knew she meant it but it was all bullshit . <repeat>	OFF
<user> does this line sound familiar it is too soon to talk gun control ? this the the typical nra <allcaps> funded gop <allcaps> response to nra <allcaps> sponsored mass murder .	OFF
<user> good	NOT
<user> <user> she is a sick corrupt ignorant moron !	OFF
<user> democrats plan working ! <repeat>	NOT
<user> <user> what are they sheep ! ca not they speak for themselves with out that guy telling them what to say . speaking of bots i think we found them ! <repeat> <url>	NOT
<user> <user> looks like a perfect illustration of gun control . <hashtag> lets go shooting	NOT
<user> who the hell does <user> think he is to say that dr ford is mixed up and is not to be believed . he is only showing his stunning ignorance about the issue and his partisan bias . he has not even heard what dr ford has to say nor does he know her . horrible man .	NOT
<user> <user> the fall of the church of rome ?	NOT
<user> basically what she is saying is someone wanted to float an accusation without facing any legal or civil accountability for it when it turns out to be bs <allcaps> . this is beyond unethical .	NOT
<hashtag> windrush victim and campaigner sarah o ' connor dies aged <number> so sad - <user> <user> <user> made this woman is live a misery ! tory <hashtag> hostile environment <url>	NOT
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> just keep putting your violent liberal antifa <allcaps> with their k <elong> hoods beating up strangers they know nothing about out on the streets for voters to see . that will do it . voters love violence & lunatic liberals out of their minds . take <allcaps> to <allcaps> the <allcaps> streets <allcaps> violent <allcaps> liberals <allcaps> !	OFF
<user> not really . gun control limits one capability to personally safety . it makes it even harder for good people to buy guns legally . it will even make it hard for women to obtain guns for self defense . just keep a simple background check system we already have .	OFF
<user> <user> god thing we have beto in texas . he is for decriminalizing crossing the border . he is for reasonable gun control for texas citizens . someone could get hurt if citizens try to defend themselves . poor arizona you need a beto of your own .	OFF
<user> i do not care how good a player he is if i owned his club i would suspend him for a year make him train with the youngsters to tell them what bad looks like set the example	OFF
alaye turn if your maga don pay	OFF
<user> <user> conservatives would do anything to eliminate the value of laborers in this country . people worked and died for this holiday . do not want to see it lost to some fake constitution worshiping by people who do not value the constitution in any way such as the far right .	OFF
<user> absolutely <allcaps> false <allcaps> . we <allcaps> all <allcaps> know <allcaps> cp <allcaps> <number> is <allcaps> with <allcaps> liberals <allcaps> . remember <allcaps> doug <allcaps> ford <allcaps> is <allcaps> trying <allcaps> to <allcaps> save <allcaps> tax <allcaps> payers <allcaps> ' money <allcaps>	NOT
<user> the fact she is going to vote yes on kavanaugh makes me think she knows how bribes work .	NOT
<user> <user> i mean when you think about it that is basically all their ideology boils down to . conservatives are like let me do sex crimes on my wife and libertarians are like let me do sex crimes on everyone	NOT
<user> chicago has record number of homicides ! their gun control laws are not working !	OFF
<number> / <number> push a narrative . remember it is their place to tell us what to think . well i will gladly be , as hillary said a deplorable <allcaps> , irredeemable <allcaps> or as gropy joe just said , dregs <allcaps> of <allcaps> society <allcaps> . tells us all how they feel about the middle class , christians and conservatives . <hashtag> vote red	OFF
<user> <user> <user> <user> he is probably trapped in his mind palace . e - every android model has one .	NOT
<user> i read this as if you are a straight white male forget about being partnered .	NOT
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> following you anyway .	NOT
just think this hate america filled man was our vp <allcaps> ? <repeat> dems hate <allcaps> america <allcaps> ! do you see it yet ? walk <allcaps> no <hashtag> r u n away from dems & join patriots who love <allcaps> to <allcaps> live <allcaps> in <allcaps> america <allcaps> ! <hashtag> maga <allcaps> <url>	NOT
<user> <user> markey issued a tweet then back to his nap . she can not think or react on the fly . she is a poor leader . no word from baker yet .	NOT
<user> hey <user> you ever find those guns ?	NOT
<user> hallo please find the unroll here : thread by <user> <number> moore is failure to deal with the foul smear against him , is a good example of how the new rules could apply . the firs [ . <repeat> ] <hashtag> fake news <hashtag> maga <allcaps> <url> see you soon .	OFF
<user> <user> good luck <hashtag> maga <allcaps> <hashtag> vote red <url>	NOT
<user> look <allcaps> up <allcaps> <hashtag> kavanaugh stop <allcaps> this <allcaps> shit <allcaps> . <repeat> <hashtag> maga <allcaps> <url>	OFF
here is an awesome video of alex jones invading capitol hill watch as he tells off the mainstream media <hashtag> fake news <hashtag> wednesday wisdom <hashtag> maga <allcaps> <hashtag> trump <hashtag> vaxxed <hashtag> readthebook <hashtag> c d c whistleblower <hashtag> vaccine holocaust <user> <user> <user> <user> <user> <url>	NOT
<number> star review on socialsurvey - cristyn made my buying experience so easy and enjoyable ! she is amazing ! by lindsay p . for cristyn dyess <url> <url>	NOT
<user> <user> <user> <user> <user> you guys ( conservatives ) are too nice . they would destroy you .	NOT
<user> <user> bring on the crucifixion ! you know if a conservative did this to garland - she would be stoned to death by antifa <allcaps>	NOT
<user> me cuz i have none	NOT
<hashtag> levi strauss takes stand on gun control <hashtag> san francisco <hashtag> levistrauss & company <allcaps> <hashtag> america <hashtag> safer tomorrow fund <url> <url>	NOT
<user> i will not even start naruto cause it is just too much i started an anime on hulu yesterday called coppelion thats only one season that is more my speed lol	NOT
<user> that zombie walk was a little scary . remember when that zombie said he was going to eat shon is butt	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> good evening brenda . <repeat> i hardly see you . <repeat> hope all is well with you & everyone . <repeat>	NOT
<user> you are great on the five . can you stay in thst spot permanently ?	NOT
<user> who do you think you are ? <repeat>	NOT
<user> irresponsible for ktvu <allcaps> to stoke the hateful words that our demented governor disrespectfully spews about the potus <allcaps> . some people think that jerry brown is criminally liable for many of his actions as well . he is responsible for <number> is of thousands of oakland residents displacement .	NOT
<user> <user> i heard bert and ernie are merely allies and active in antifa . friendship is a luxury of the oppressor .	NOT
<user> i knew i would not like what he did but i never ever thought that every single republican but sit by and let him do what he is doing now regarding everything that you mentioned in your tweet pretty	OFF
<user> how far are you prepared to take this roger ? i gather that this is a new antifa style ' hungerless hunger strike ' would you consider actually not eating anything ?	NOT
<user> not imo <allcaps>	NOT
<user> he knew the email were released earlier ! just pandering to his ignorant base	OFF
<user> <user> how about gun control ! that might be the trick .	NOT
<user> guess you are going to ignore what karmys are asking . <repeat>	NOT
<user> oh i never had any doubt . <repeat> read all about the dirty wars too . <repeat> he is a slovenly pos <allcaps> . <repeat> jesuit who worships satan . <repeat>	OFF
<user> calling it something different still a pac <allcaps> . you are for no <allcaps> borders <allcaps> = no <allcaps> country <allcaps> higher <allcaps> taxes <allcaps> gun control socialist <allcaps> removing <allcaps> ice <allcaps> you <allcaps> work <allcaps> for <allcaps> illegals <allcaps> for <allcaps> brac <allcaps> no <allcaps> family <allcaps> texas <allcaps> values <allcaps> we <allcaps> arent <allcaps> california <allcaps> like <allcaps> jones <allcaps> u ppl <allcaps> dont <allcaps> even <allcaps> live <allcaps> here <allcaps> . stay in dc <allcaps>	OFF
<user> <user> <user> amen ! <repeat>	NOT
<user> antifa simply wants us to kill them . by the way . most of us carry a back up . and a knife	OFF
<hashtag> maxime bernier racist party of <hashtag> canada <hashtag> bernier <hashtag> ppc <allcaps> . <user> <hashtag> news <hashtag> politics <hashtag> government <hashtag> cdnpoli <hashtag> polcan <hashtag> pnpcbc <hashtag> liberals <hashtag> progressives <hashtag> conservatives <hashtag> ndp <hashtag> cpc <hashtag> lpc <hashtag> gpc <hashtag> alt right <hashtag> far right <hashtag> populist <hashtag> racist <hashtag> racism <hashtag> bigot <hashtag> hw <url>	NOT
<user> <user> there is nothing more joyous than watching a snowflake cry especially when it is a google order follower .	NOT
<user> i stand with you maga <allcaps>	NOT
ai not getting no pussy huh ? <url>	OFF
<user> <user> occupy wall street . <repeat> where women got raped	OFF
<user> you are a disgrace <allcaps>	OFF
& could prove we are in opposite roles ? the <allcaps> duality <allcaps> of <allcaps> everything <allcaps> . very scary . but <allcaps> i can not feed that thought rn ) . need to think abt how grateful i am that she is saying these things bc it is finally getting to me that i can not keep caring abt her & that she is not who i think she is	NOT
<user> time for a statement on the <user> support for victor orban and his anti - semitism .	NOT
<user> terrible man would not you say liberals . just terrible .	NOT
<hashtag> rebekahism of the day <hashtag> wednesday wisdom liberals : there is no such thing as gender . me : really ? then tell me more about the wage gap .	NOT
. <repeat> and he is yet to get a call - up for senior team . <repeat> <url>	NOT
<user> sadly , you blew it in this interview . you are , or will be , bought . you did not pass the litmus test for what a real progressive is . <repeat> you have mistakenly alienated what is left of the dem base , thanks to hrc <allcaps> , and you need us , know it or not . <url>	OFF
<user> <user> too bad antifa crashes gop <allcaps> townhalls .	OFF
<user> <user> <user> <user> kamala harris is rapidly gaining a reputation as the most dishonest senator	OFF
<user> you are my favorite bot ily	NOT
<user> <user> good lord .	NOT
<user> guilt by association i see . a great tactic by spineless anti - white liberals .	NOT
<user> foolish to think that	NOT
<hashtag> hanoi jane fonda campaigns for gun control measure ; will it backfire ? - liberty park press <url>	OFF
<user> he do not seems happy just look at his eyes its like he is staring into ur souls	NOT
<user> <user> you are incredible	NOT
<user> no one is mistreating her but you are all mistreating kavanaugh . this man may be innocent but you liberals are jumping on this just because you hate trump . so you all do the right thing and after <number> years it is her word against his so there is no contest .	OFF
<user> you are on fucking drugs my dude	OFF
<user> <user> i do not like the idea of supporting this company . <url>	NOT
<user> <user> <user> she is just so effortlessly funny	NOT
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> orwell was antifa . <smile>	NOT
<user> doct tape please !	NOT
<user> you are a grown up	NOT
<user> <user> <user> she is a complete idiot	OFF
<user> i bet he is	NOT
<user> put me down for disagree . this never happened . this is akin to the violence of antifa . she appropriating the metoo movement for the purpose of damaging a person .	NOT
<user> i think he is trying to look like <url>	NOT
<user> the important distinction here being ex - attorney general . <repeat> so frankly yasir . <repeat> nobody gives a rats pyjamas what you think . <repeat> now piss off and find another trough to wallow in . <repeat> liberals are finished in ontario .	NOT
<user> seems we can not even hold onto advancements in signage in re gun control .	NOT
<user> <user> and i can show you plenty of lefties like antifa getting pummeled like the weak punks they are lol	OFF
<user> <user> so you are going to deflect away from nearly <number> dead due the the lack of post hurricane support from the trump administration by using the deportation of a single <number> year old man ? you sir are the offensive one .	OFF
<user> <user> <user> <user> <user> alex it has been fantastic watching you race this season love how you pass and how determined you are every race . thank you	NOT
<user> love u bitch	OFF
<user> this <allcaps> is <allcaps> so <allcaps> fuckingndbs <allcaps> funnyhejs <allcaps>	OFF
<user> help ! i already have a verify account but when i try to use it it wants further details ( passport ) which i do not have with me . so i phone instead and after two minutes of pointless messages it tells me you are busy and hang up ! <repeat> what rubbish service .	OFF
<user> <user> <user> <user> <user> the cover and your hair are glorious	NOT
<user> <user> do not hold your breath . biased media will just double down on conservatives . the public is slowly catching on .	NOT
<user> <user> <user> german antifastock fought against the nazis . german antifa rescued jews .	NOT
<user> <user> wrong . <user> was a enthusiastic architect of devastating austerity along with the tory ' s . the <user> did not have to abandon every principle they supposedly had to the <user> they could have let cameron run a minority government ( as did snp <allcaps> ) but chose <allcaps> not to	NOT
<hashtag> wednesday motivation they should teach the type of governments for anyone who runs for public office . most <hashtag> liberal wants to give an illusion that we have a <hashtag> democracy while they keep the power hidden . conservatives enjoy <hashtag> representative government but like to take control .	NOT
<user> <user> anything against a conservative must be believed . liberals get a pass .	NOT
<user> <user> love this ! but also : my queen lex has been speaking out on important issues like gun control and lgbtq <allcaps> + rights long <elong> before feb <number> th . <heart> ️	NOT
<user> <user> <user> you are such a lier and all for money . nobody wants francoism here in spain ! except ppl like you and your fascists separatists friends to smoke screen all the money embezzlement here in catalonia ! why all your friends are with vlaams belang ? & the italian nazis ? nazi <allcaps> <url>	OFF
<user> he is an egomaniac and does not like to lose so he will spend money for free agency and his drafts are better	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> why to the cowards not list antifa <allcaps> on their profiles . cowards or terrorist or both . <repeat> i will go with both !	OFF
<user> i did not know football teams had private prisons . thank you for providing this insight for me . hopefully when he is released he will realize what he has done wrong and not do it again .	NOT
<number> things that make australia a way better country than the us <allcaps> and i do not even mention gun control <url> <url>	NOT
- - - the greatest predictors of political belief are high openness / low conscientiousness ( for liberals ) and low openness / high conscientiousness ( for conservatives . ) that is why the vast majority of artists , . <repeat> <url>	NOT
<user> bo <elong> . ho <elong> hoo who raised these spoiled brats ?	OFF
<user> <user> he is nothing but a left wing unhinged liberal jerk ! <repeat> he needs to shut the f - up ! <repeat> <number> yrsof him was a life time of bs <allcaps> ! <repeat>	OFF
<user> <user> all the leftist organizations have , antifa , the greens , i went to a wobbly meeting in <number> and they spent <number> time talking about labor practices , laws , policy , etc . they spent the whole meeting on a resolution to be more trans inclusive , when <number> / <number> them present were already gnc <allcaps> .	NOT
<user> you are missing brains ?	OFF
<user> <user> <user> <user> <user> apparently the free market narrative is not convenient today . i am so tired of hearing about free markets from conservatives who then turn around and pick winners and losers in the market .	NOT
<user> <user> no one is talking about trump ! what does this tweet have to do with him ? you liberals are more obsessed with him than his own supporters .	NOT
<user> <user> you have a legit <number> % socialist bloc in maryland . that will win a crowded primary but overall most people do not want to go that far left . as a baltimore resident that is what liberals ( who is mostly everyone ) say .	NOT
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> you are about to get on the map ! this safety is legit ! <user> <user> <user> <user> <user> <user>	NOT
<user> <user> very disturbed by how this platform has become like a dictatorship from the soviet state .	OFF
<user> <user> this is dumb ! what is the point ?	OFF
<user> fuck bfa im going back to rift	OFF
<user> bite your vicious tongue ! <repeat>	OFF
<user> i would not be surprised .	NOT
<user> you are delusional <url>	OFF
<user> k <elong> and antifa <allcaps> both hate groups created by the democrats	OFF
<user> <user> calling <allcaps> all <allcaps> conservatives <allcaps> get <allcaps> out <allcaps> and <allcaps> vote <allcaps> for <allcaps> cruz <allcaps> ! <repeat> maga <allcaps> ! <repeat>	NOT
<user> hows that gun control working out ?	NOT
<user> i have been put on an antifa hit list and i am taking the matter very seriously . i have reported to twitter - nothing . group : targets for ( maybe of ) antifa . donald trump and candace owens as well . all i have is the twitter handle . thanks <url>	NOT
<user> luckily you are in one of the safest <user> seats . it allows you to be flippant / dismissive when it comes to opposing views . still not heard a cohesive alternative plan from you though . <repeat> <hashtag> brexitshambles	NOT
<user> congratulations ! he is so adorable	NOT
<user> nancy lee grahn you are awesome ! i have been a fan since santa barbara ! <repeat> alex davis also rocks ! <repeat> thank you ! <repeat>	NOT
<user> she is a skrull . enemy of the kree . the kree are who gave carol her powers and whose uniform she is wearing in the first few moments of the trailer .	NOT
<user> <user> <user> <user> <user> <user> <user> except you kind of are when it comes to gun control	NOT
<user> <user> <user> you are so beautiful♡	NOT
<user> this is what happens when liberals get in control	NOT
<user> <user> daniels said her job does not reflect her character , really . she is a cheap , sleezy porn lap dancer . the is no high road to take in that type of job	OFF
<user> no longer on guard , marie smiles warmly . merci . i love when i am compared to my father . i look up to him in many ways . she looks down for a moment and then back up . he is also my sire . unless you already figured that out . she laughs softly . marie beams at the question . +	NOT
<user> gun control is omportant . it should not be left to nra <allcaps> to regulate it . it does not care about the lifes that are waisted along the path of its enrichment .	NOT
<user> antifa girl of the month centrefold !	NOT
<user> <user> <user> <user> tweet is directed at him . i can care less about whatever it is he is blathering about .	OFF
<user> oh well yes goes without saying you are the ultimate superman	NOT
<user> good ! <repeat> maga <allcaps>	NOT
<user> <hashtag> amazon pets this is bonnie she is <number> years old and very friendly she has been through the wars as she got attacked by another dog . she would love to be the face of <hashtag> amazon pets <url>	NOT
/ <number> more evidence liberals only goal is to sabotage <hashtag> nafta <allcaps> to make trump the enemy and to get trump hate vote in canada for election <number> <url>	OFF
<user> <user> she is a class act is not she . kim the <number> nd	NOT
<user> <user> <user> <user> <user> <user> <user> <user> and when logic fails <allcaps> , you are not a twitterer like me <allcaps> ! i am so <elong> special , i have followers ! i believe , i believe ! <repeat> stop it with your dumb facts ! <repeat> megy <allcaps> you are entertaining ! <repeat>	NOT
<user> <user> <user> where is van <allcaps> ? she is army <allcaps> who need to shazam the most you know . <repeat>	NOT
<user> why do conservatives have such a hard time testifying ?	NOT
<user> <user> <user> fk river you are a sick individual . get a life or make the world a better place or end yours . no loss trash imho <allcaps>	OFF
<user> gotta keep that gun control law to get those terrorists	OFF
<user> <user> what a wonderful caring president we have . god bless him ! <repeat> <hashtag> maga <allcaps>	NOT
<user> anyone else getting a different idea of how these attacks are connected ?	NOT
<user> you are worthy <url>	NOT
<user> <user> <user> <user> <user> <user> <user> <user> this sounds as relevant as the march in mumbai by the woke snowflakes for gun control . abortion in india is legal and only the woman is choice is required . take your circus elsewhere . instead take up the issue of oppression of hindus in india . this is at least relevant .	OFF
<user> <user> <user> supporting an apartheid state which commits international war crimes . shame on you .	OFF
<user> amazingly the dems / obamas / left get away with treating their <hashtag> identity poltics groups as monolithic group thinkers who all support the dems . what is the word when you label all people of a particular group the same ? oh that is right . <repeat> prejudice	NOT
<user> <user> <user> what were you talking about ? climate change ? abortion ? legalizing cannabis ? private prisons ? wall street fraud ? trump is lies ? gun control ? white supremacy ? solar panels ? electric cars ? wind turbines ? clean energy ? evolution ? the age of the earth ? the meaning of the word yom ? <url>	NOT
<user> did not the polls say hillary was going to be president ? <repeat>	NOT
<user> unfirtunately i have seen hispanics justifying shit from trump . i argued with two family members of mine who believes trump did helped pr <allcaps> a lot . and i have a relative who he is a trump fan & agreeds that the majority of immigrants that come are bad . it is upsetting	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> i havent checked it so i cant say anything .	OFF
<user> <hashtag> crooked hillary are you drunk again ? go back to bed granny . <hashtag> trump train <hashtag> maga <allcaps> <hashtag> deplorables <hashtag> dreg of society	OFF
<user> looks like the jokes on liberals again . <hashtag> fort trump <hashtag> poland <hashtag> booming economy <url>	NOT
<user> <user> <user> the bigger problem is liberal gun control nuts that want open borders to try and ' cleanse ' a society from established cultures . then create a ruling class or a communist structure that has been proven to fail . england is now a muslim breeding ground . shameful	OFF
<user> <user> are you suggesting brazil does not have a high crime rate ? there is about <number> x as much money trying to push gun control than there is nra money .	NOT
<user> shocking almost all liberals are crazy and insane since that clinton witch lost they have become <hashtag> unhinged <hashtag> deranged and a bunch of damn <hashtag> crybabies stop acting like children and grow up	OFF
<user> schiff - you are the swamp <allcaps> .	NOT
<hashtag> q anon <hashtag> great awakening awake yet ? <repeat> it was a setup from the beginning . <repeat> and most liberals know it . <repeat> they just do not have the morals to accept it ! <repeat> <url>	NOT
<user> <user> <user> <user> <user> <user> <user> <user> <hashtag> antifa has no place in anonymous . no censorship . <url>	NOT
<user> <user> i am talking about someone from a historical background and heritage of guns . she a roman catholic . <repeat> they are generally all for gun control . you do your research sir .	OFF
<user> that is what we need . a nationwide vote on gun control . let the people vote for a bill and force congress to pass it if it is the will of the majority . <hashtag> power to the people	NOT
a pittsburgh <hashtag> antifa cell that is conducting weapons training to fight racists in the streets openly embraces mass murder . the mlm <allcaps> in that graffiti stands for marxist - leninist - maoist . mao is communist regime killed <number> million people in the venetian ballroom , at capacity .	OFF
<user> <user> well , see , if i start talking at dana about sensible gun control laws and she ignores me ( or calls me a tragedy dry - humping whore as she did <user> then we are not having a conversation . i am just talking into the void .	OFF
<user> <user> <user> <user> <user> antifa is a left wing inspired group .	NOT
<user> <user> coming from a guy who should be arrested and charged as an accessory . i hat a deranged individual .	OFF
<user> what if the law is reasonable gun control ?	NOT
<user> <user> she thinks she can run for president . these democrats seem to always forget there is video tape of all the stupid things they do . she is irrelevant ! scotus <allcaps> will be confirmed and america is on the path to recovery from the <number> years of obama !	NOT
<user> conservatives basically want some kind of harrison bergeron scenario where public universities are forced to pretend charlie and candace are functioning adults .	NOT
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> i dunno . i know who he is but i do not interact directly with him a lot . ‍♂️	NOT
<user> call is normal thing tho cos you even call your friends she should sub for herself she is not yet your responsibility to start buying data outing ? dunno go for lowcut girls them full my hometown ☺☺	NOT
<user> it really is unbelievable that he feels it is ok to call citizens worse than deplorable . he is nuts . no wonder ppl are running to reps . he obviously thinks he is way better than us . time to go away mr . biden !	OFF
. <repeat> was not great but he is still the best i have seen . <repeat> my money is on thed ab <allcaps> is winning both the rugby championships and the wc <allcaps> with beauden barrett to play a starring role . <url>	NOT
<user> <user> you are in embarrassment to the republican party ! glad you took the cowardly way out and quit !	OFF
<user> donald trump has always been a dangerous animal to the defeated liberal left demonrat and communists like brennan .	NOT
<user> <user> <user> here your proof ! our african friends do not get free college . the demoncratic are putting illegals over ppl . these antifa ninja turtles running around acting like jihadist and never lived a real life experience . most of these antifa colleges kids are white privileged	OFF
<user> qual ? <url>	OFF
<user> no he is waging war against you & all of the horrible things you have done .	NOT
<user> <user> <user> almost every one i talked to at work today said fuck canelo . he is the new mayweather	OFF
<user> all trump is fault i guess <url>	NOT
<user> <user> we are the judge dredd is of our nation . <hashtag> tuesday morning <hashtag> wednesday wisdom <hashtag> wednesday motivation <hashtag> wednesday morning <hashtag> maga <allcaps> <hashtag> kag <allcaps> <hashtag> make america great again <hashtag> keep america great <hashtag> america first <hashtag> <number> a <hashtag> <number> a defenders when libtard democrats call you . <repeat> via <user> twt : <url> <url>	NOT
<user> i hope it was . fucken dinosaur thought he steinbrenner	OFF
<user> you are a dirty cum dumpster	OFF
<user> the far left antifa are the real fash . cowards that hide behind masks and attack anyone who has a diff opinion they even confront not only the old and the vulnerable but children as well	NOT
<user> he is asleep . am i that boring ? <repeat>	NOT
<user> looking forward to a show where you invite callers who regret voting for the federal liberals on <number>	NOT
<user> <user> you are really enjoying ei	NOT
<user> <user> <user> <user> name the social injustices caused by the gop <allcaps> and the death of anyone caused by members of it i dare you . how many people have lost their lives to the idiocy of gun control ?	OFF
<user> that solved the problem in chicago alright ! <repeat> i wish these leaders would think up something different to get attention . gun control is getting old .	OFF
<user> you are a bye week	NOT
<user> <user> careful <allcaps> now soyboy stickman . your arms might fall clean off . dweeb .	OFF
come on <hashtag> maga	NOT
of course spooky dude is connected to kavanaugh hit job <url> <hashtag> maga <allcaps> <hashtag> teaparty <hashtag> trump train <hashtag> ccot <allcaps> <hashtag> pjnet <allcaps> <hashtag> trump <number> <hashtag> kavanaugh <hashtag> kavanaugh confirmation hearing <hashtag> confirm kavanaugh	NOT
<user> it is still here at <number> if someone did this to her or her family she would be enraged . she is what <user> has let loose .	NOT
<user> they owe the christian conservatives and the koch bros . this nomination . this specific nomination . for a reason .	NOT
<user> <user> <user> innocent people do not resign . we know liberals love sexual predators . that is why you are ok <allcaps> with keith ellison assulting several women with police reports to support it .	OFF
<user> i think the reality is that he is ' truth phobic '	NOT
<user> and the unexplained <number> murders associated with her mother are pro christian ?	NOT
<user> i see boobs lol	OFF
<user> <user> in poker i would definitely move all in on this woodward bluff . when did bob become a shill . hope the c _ i pays well bobby .	NOT
<user> <user> yea he is . lol sorry you have to go through this	NOT
<user> there is this specific person whose tweets r bugging me since morning . <repeat> solo fan i guess . <repeat> usko har cheez se problem hai aur use shayad aisa lagta hai jaise he / she is the nly sensible one	NOT
<hashtag> libdems also have a share without their support <hashtag> conservatives would never have got <hashtag> austerity through . all for the price of plastic bags . <url>	NOT
<user> he is a knucklehead . he is not making good decisions .	OFF
<user> <user> . <repeat> kindergarten for adults ? <repeat>	NOT
truthfeed news ' dems scramble and suddenly hit the brakes <allcaps> on kavanaugh is accuser ' <hashtag> m a g a￼ # <number> a <hashtag> prolife <url>	NOT
<hashtag> conservatives have been playing defense way <allcaps> too long . enough <allcaps> . <hashtag> wake up <hashtag> make america great again <hashtag> democrats dividing and destroying america	NOT
<user> <user> gonna suck with all that gun control	OFF
<user> <user> <user> <user> <user> sir i know the difference pretending to be someone else is lying who you are the age where you from etc etc etc . but thats not the point the point is a lot of people are doing both and they been doing it since forever to kill their victims . and it sucks ! <repeat>	OFF
. <user> laughs at conservatives on the view for suddenly being outraged by his support of democrats - - come on guys - clearly they were not that <allcaps> good of fans if they did not know who he was . <url>	NOT
<user> <user> no one gives a shit and no one will miss her ! sorry <user> will ! <url>	OFF
<user> i never said that . i merely refuted the statement that they do not have a tight end . virgil green is a solid tight end when he is surrounded by the talent that the chargers have	NOT
<user> <user> <user> <user> source ? legit only . no faux <allcaps> or its minions . and just in case : antifa = anarchists . they are not left . last : <url>	NOT
<user> my kitty you know that i love you and you are always in my minds	NOT
<user> <user> <user> <user> it is not from antifa . it was a troll created by pol .	NOT
<user> here she is	NOT
<user> <user> illegal <allcaps> assembly <allcaps> look it up .	NOT
<user> <user> <hashtag> confirm kavanaugh this folly is used to fire - up the extreme progressive base . soros ' <hashtag> antifa & <hashtag> blm <allcaps> did not work . <url>	NOT
<user> divine she is	NOT
<user> <user> <user> it is false . she is lying . check her source .	NOT
<user> we need you to do the next superhero game . <repeat> ⬇️ <url>	NOT
<user> <user> <user> funny thing about these meme maps . south carolina and cook county illinoise have very similar demographics and populations . cook county has more than twice as many murders as my home state with all that gun control . start comparing apples to apples . <repeat>	NOT
<user> <user> as fat as he is president trump will be the last president moore ever see ' s	NOT
<user> he is still a baby	NOT
<user> <user> <user> i linked to an article showing you why you are wrong . you are telling libertarians and conservatives aka the right what they supposedly believe . i am not bigoted , it is just a pattern i have noticed that never seems to be wrong .	NOT
<user> bono loves and embraces fugitive roman polanski . that is the kind of guy he and his mates are .	NOT
<user> <user> <user> like london with land banked luxury apartments but little or no social housing built .	NOT
<user> <user> i think collins has maybe seen the light given the threats against her from liberals lately .	NOT
<user> you are more than your productivity ?	NOT
<user> he is more qualified than all of you obama folks put together !	OFF
<user> actually it is only libs that actually <allcaps> follow up on their threats <number> cops murdered so far by libs <number> s of cops shot by libs dozens of republican congressman attempted murder by libs antifa assaulting on behalf of libs <url>	NOT
<hashtag> rape culture : prominent conservatives rush to the defense of brett kavanaugh in wake of sexual assault allegation <user> <url>	NOT
<user> <user> video was worth it	NOT
<user> sorry but bloodsuckers are bad almost as bad as elves like you are dating an undead monster who cant be controlled and even if they can be controlled you will die before her and make her have mental issues	OFF
<user> a thought i had watching this does she know where she is or what is going on ?	NOT
<user> <user> <user> <user> principled conservatives know canadian liberal media <number> / <number> <user> hate news is only to help justin trudeau it is obvious you are one who is being manipulated and that hurts canada . read my <number> pinned tweet thread for explanation . i see you ignore trumps support israel	OFF
<user> wake up black americans ! <hashtag> maga <hashtag> kavanaugh <hashtag> votered <allcaps> <hashtag> trump <hashtag> trump <number> <hashtag> walkaway <allcaps> <hashtag> kag <allcaps> <hashtag> trump train <hashtag> <number> a <hashtag> sunday thoughts <hashtag> hurricane florence <hashtag> hurricane florence <number> <hashtag> bolsonaro eleito <number> ºlugar <hashtag> bolsonaro presidente bb <hashtag> blackout <hashtag> blue wave <hashtag> blm <allcaps> <hashtag> black excellence <url>	OFF
<user> <user> let is see how many planes are turned around or crazy airport shut downs happen over next few days . maybe a drinking game ? <user> <hashtag> w w g <number> w g a <hashtag> maga <allcaps>	NOT
<user> <user> be safe you fucker	OFF
<user> <user> paid protesters . <hashtag> vote dems out <hashtag> kavanaugh	OFF
<user> <user> she is !	NOT
<user> <user> you are the deep state .	NOT
<user> <user> see . even liberals are in agreement !	NOT
